2023/6/9 14:51:10:161,-72.64999,0.2833274,31.54,0,262.2999,0
2023/6/9 14:51:10:264,-72.64999,0.2833274,31.54,0,262.2999,0
2023/6/9 14:51:10:364,-72.64999,0.2833274,31.54,0,262.6988,0
2023/6/9 14:51:10:466,-72.64999,0.2833274,31.54,0,264.0217,0
2023/6/9 14:51:10:563,-72.64999,0.2833274,31.54,0,265.1697,0
2023/6/9 14:51:10:664,-72.64999,0.2833274,31.54,0,265.4786,0
2023/6/9 14:51:10:762,-72.64999,0.2833274,31.54,0,265.1822,0
2023/6/9 14:51:10:864,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:10:964,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:11:64,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:11:165,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:11:263,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:11:361,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:11:736,-72.64999,0.2597835,31.54,0,264.919,0
2023/6/9 14:51:11:737,-72.64999,0.1420634,31.54,0,264.919,0
2023/6/9 14:51:11:738,-72.64999,-0.07375646,31.54,0,264.919,0
2023/6/9 14:51:11:763,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:11:861,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:11:963,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:12:62,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:12:163,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:12:264,-72.64999,0.2833274,31.54,0,264.919,0
2023/6/9 14:51:12:360,-72.64999,0.2833274,31.54,0,264.8225,0
2023/6/9 14:51:12:464,-72.64999,0.2833274,31.54,0,263.9175,0
2023/6/9 14:51:12:564,-72.64999,0.2833274,31.54,0,262.1382,0
2023/6/9 14:51:12:664,-72.64999,0.2833274,31.54,0,259.4678,0
2023/6/9 14:51:12:763,-72.64999,0.2833274,31.54,0,256.4597,0
2023/6/9 14:51:12:864,-72.64999,0.2833274,31.54,0,253.4601,0
2023/6/9 14:51:12:970,-72.64999,0.2833274,31.54,0,250.2596,0
2023/6/9 14:51:13:66,-72.64999,0.2833274,31.54,0,247.4208,0
2023/6/9 14:51:13:164,-72.64999,0.2833274,31.54,0,244.4471,0
2023/6/9 14:51:13:261,-72.64999,0.2833274,31.54,0,241.5369,0
2023/6/9 14:51:13:362,-72.64999,0.2833274,31.54,0,238.5072,0
2023/6/9 14:51:13:461,-72.64999,0.2833274,31.54,0,235.5274,0
2023/6/9 14:51:13:562,-72.64999,0.2833274,31.54,0,232.5076,0
2023/6/9 14:51:13:662,-72.64999,0.2833274,31.54,0,229.4996,0
2023/6/9 14:51:13:763,-72.64999,0.2833274,31.54,0,226.4991,0
2023/6/9 14:51:13:863,-72.64999,0.2833274,31.54,0,223.4684,0
2023/6/9 14:51:13:963,-72.64999,0.2833274,31.54,0,220.5055,0
2023/6/9 14:51:14:61,-72.64999,0.2833274,31.54,0,217.5361,0
2023/6/9 14:51:14:164,-72.64999,0.2833274,31.54,0,214.4573,0
2023/6/9 14:51:14:262,-72.64999,0.2833274,31.54,0,211.5093,0
2023/6/9 14:51:14:365,-72.64999,0.2833274,31.54,0,208.4428,0
2023/6/9 14:51:14:462,-72.64999,0.2833274,31.54,0,205.5298,0
2023/6/9 14:51:14:565,-72.64999,0.2833274,31.54,0,202.4359,0
2023/6/9 14:51:14:663,-72.64999,0.2833274,31.54,0,199.4666,0
2023/6/9 14:51:14:762,-72.64999,0.2833274,31.54,0,196.5139,0
2023/6/9 14:51:14:863,-72.64999,0.2833274,31.54,0,193.4772,0
2023/6/9 14:51:14:962,-72.64999,0.2833274,31.54,0,190.5059,0
2023/6/9 14:51:15:63,-72.64999,0.2833274,31.54,0,187.4915,0
2023/6/9 14:51:15:164,-72.64999,0.2833274,31.54,0,184.4475,0
2023/6/9 14:51:15:264,-72.64999,0.2833274,31.54,0,182.0578,0
2023/6/9 14:51:15:363,-72.64999,0.2833274,31.54,0,180.5571,0
2023/6/9 14:51:15:464,-72.64999,0.2833274,31.54,0,539.9457,0
2023/6/9 14:51:15:562,-72.64999,0.2833274,31.54,0,539.9312,0
2023/6/9 14:51:15:661,-72.64999,0.2833274,31.54,0,539.9312,0
2023/6/9 14:51:15:764,-72.64999,0.2833274,31.54,0,539.9312,0
2023/6/9 14:51:16:147,-72.64999,0.2597835,31.54,0,539.9312,0
2023/6/9 14:51:16:150,-72.64999,0.1420634,31.54,0,539.9312,0
2023/6/9 14:51:16:151,-72.64999,-0.07375646,31.54,0,539.9312,0
2023/6/9 14:51:16:168,-72.64999,0.2833274,31.54,0,539.9312,0
2023/6/9 14:51:16:264,-72.64999,0.2833274,31.54,0,539.9312,0
2023/6/9 14:51:16:365,-72.64999,0.2833274,31.54,0,539.9312,0
2023/6/9 14:51:16:464,-72.64999,0.2833274,31.54,0,539.9312,0
2023/6/9 14:51:16:562,-72.64999,0.2833274,31.54,0,539.9021,0
2023/6/9 14:51:16:664,-72.64999,0.2833274,31.54,0,539.2003,0
2023/6/9 14:51:16:762,-72.64999,0.2833274,31.54,0,537.6367,0
2023/6/9 14:51:16:866,-72.64999,0.2833274,31.54,0,535.0439,0
2023/6/9 14:51:16:964,-72.64999,0.2833274,31.54,0,532.0984,0
2023/6/9 14:51:17:69,-72.64999,0.2833274,31.54,0,528.9411,0
2023/6/9 14:51:17:163,-72.64999,0.2833274,31.54,0,526.1285,0
2023/6/9 14:51:17:264,-72.64999,0.2833274,31.54,0,523.0892,0
2023/6/9 14:51:17:363,-72.64999,0.2833274,31.54,0,520.1207,0
2023/6/9 14:51:17:463,-72.64999,0.2833274,31.54,0,517.1367,0
2023/6/9 14:51:17:565,-72.64999,0.2833274,31.54,0,514.0684,0
2023/6/9 14:51:17:662,-72.64999,0.2833274,31.54,0,511.173,0
2023/6/9 14:51:17:765,-72.64999,0.2833274,31.54,0,508.0767,0
2023/6/9 14:51:17:862,-72.64999,0.2833274,31.54,0,505.1649,0
2023/6/9 14:51:17:962,-72.64999,0.2833274,31.54,0,502.1509,0
2023/6/9 14:51:18:62,-72.64999,0.2833274,31.54,0,499.1683,0
2023/6/9 14:51:18:163,-72.64999,0.2833274,31.54,0,496.1116,0
2023/6/9 14:51:18:263,-72.64999,0.2833274,31.54,0,493.1185,0
2023/6/9 14:51:18:364,-72.64999,0.2833274,31.54,0,490.0905,0
2023/6/9 14:51:18:465,-72.64999,0.2833274,31.54,0,487.0623,0
2023/6/9 14:51:18:562,-72.64999,0.2833274,31.54,0,484.171,0
2023/6/9 14:51:18:664,-72.64999,0.2833274,31.54,0,481.0874,0
2023/6/9 14:51:18:762,-72.64999,0.2833274,31.54,0,478.1695,0
2023/6/9 14:51:18:863,-72.64999,0.2833274,31.54,0,475.1487,0
2023/6/9 14:51:18:962,-72.64999,0.2833274,31.54,0,472.1694,0
2023/6/9 14:51:19:64,-72.64999,0.2833274,31.54,0,469.0917,0
2023/6/9 14:51:19:164,-72.64999,0.2833274,31.54,0,466.0932,0
2023/6/9 14:51:19:263,-72.64999,0.2833274,31.54,0,463.1315,0
2023/6/9 14:51:19:362,-72.64999,0.2833274,31.54,0,460.1531,0
2023/6/9 14:51:19:462,-72.64999,0.2833274,31.54,0,457.1645,0
2023/6/9 14:51:19:562,-72.64999,0.2833274,31.54,0,454.1533,0
2023/6/9 14:51:19:662,-72.64999,0.2833274,31.54,0,451.158,0
2023/6/9 14:51:19:762,-72.64999,0.2833274,31.54,0,448.416,0
2023/6/9 14:51:19:865,-72.64999,0.2833274,31.54,0,446.4717,0
2023/6/9 14:51:19:967,-72.64999,0.2833274,31.54,0,445.9059,0
2023/6/9 14:51:20:64,-72.64999,0.2833274,31.54,0,446.7099,0
2023/6/9 14:51:20:163,-72.64999,0.2833274,31.54,0,447.958,0
2023/6/9 14:51:20:270,-72.64999,0.2833274,31.54,0,448.387,0
2023/6/9 14:51:20:365,-72.64999,0.2833274,31.54,0,448.387,0
2023/6/9 14:51:20:463,-72.64999,0.2833274,31.54,0,448.387,0
2023/6/9 14:51:20:563,-72.64999,0.2833274,31.54,0,448.387,0
2023/6/9 14:51:20:900,-72.64999,0.2009234,31.54,0,448.387,0
2023/6/9 14:51:20:902,-72.64999,0.02434349,31.54,0,448.387,0
2023/6/9 14:51:20:903,-72.64999,-0.2503364,31.54,0,448.387,0
2023/6/9 14:51:20:964,-72.64999,0.2833274,31.54,0,448.387,0
2023/6/9 14:51:21:62,-72.64999,0.2833274,31.54,0,448.387,0
2023/6/9 14:51:21:162,-72.64999,0.2833274,31.54,0,448.2593,0
2023/6/9 14:51:21:263,-72.64999,0.2833274,31.54,0,447.3153,0
2023/6/9 14:51:21:366,-72.64999,0.2833274,31.54,0,445.4074,0
2023/6/9 14:51:21:463,-72.64999,0.2833274,31.54,0,442.7673,0
2023/6/9 14:51:21:563,-72.64999,0.2833274,31.54,0,439.7782,0
2023/6/9 14:51:21:661,-72.64999,0.2833274,31.54,0,436.8123,0
2023/6/9 14:51:21:762,-72.64999,0.2833274,31.54,0,433.7874,0
2023/6/9 14:51:21:863,-72.64999,0.2833274,31.54,0,430.7514,0
2023/6/9 14:51:21:965,-72.64999,0.2833274,31.54,0,427.7065,0
2023/6/9 14:51:22:62,-72.64999,0.2833274,31.54,0,424.7993,0
2023/6/9 14:51:22:163,-72.64999,0.2833274,31.54,0,421.7779,0
2023/6/9 14:51:22:264,-72.64999,0.2833274,31.54,0,418.7323,0
2023/6/9 14:51:22:362,-72.64999,0.2833274,31.54,0,415.8134,0
2023/6/9 14:51:22:463,-72.64999,0.2833274,31.54,0,412.7596,0
2023/6/9 14:51:22:563,-72.64999,0.2833274,31.54,0,409.7445,0
2023/6/9 14:51:22:661,-72.64999,0.2833274,31.54,0,406.8019,0
2023/6/9 14:51:22:763,-72.64999,0.2833274,31.54,0,403.7502,0
2023/6/9 14:51:22:864,-72.64999,0.2833274,31.54,0,400.7517,0
2023/6/9 14:51:22:965,-72.64999,0.2833274,31.54,0,397.701,0
2023/6/9 14:51:23:62,-72.64999,0.2833274,31.54,0,394.7954,0
2023/6/9 14:51:23:163,-72.64999,0.2833274,31.54,0,391.7548,0
2023/6/9 14:51:23:263,-72.64999,0.2833274,31.54,0,388.7795,0
2023/6/9 14:51:23:365,-72.64999,0.2833274,31.54,0,385.6997,0
2023/6/9 14:51:23:464,-72.64999,0.2833274,31.54,0,382.7291,0
2023/6/9 14:51:23:563,-72.64999,0.2833274,31.54,0,379.7531,0
2023/6/9 14:51:23:663,-72.64999,0.2833274,31.54,0,376.7771,0
2023/6/9 14:51:23:763,-72.64999,0.2833274,31.54,0,373.731,0
2023/6/9 14:51:23:863,-72.64999,0.2833274,31.54,0,370.7693,0
2023/6/9 14:51:23:964,-72.64999,0.2833274,31.54,0,367.7368,0
2023/6/9 14:51:24:65,-72.64999,0.2833274,31.54,0,364.7079,0
2023/6/9 14:51:24:165,-72.64999,0.2833274,31.54,0,361.7129,0
2023/6/9 14:51:24:262,-72.64999,0.2833274,31.54,0,359.0004,0
2023/6/9 14:51:24:363,-72.64999,0.2833274,31.54,0,357.0407,0
2023/6/9 14:51:24:462,-72.64999,0.2833274,31.54,0,356.0229,0
2023/6/9 14:51:24:565,-72.64999,0.2833274,31.54,0,355.8276,0
2023/6/9 14:51:24:665,-72.64999,0.2833274,31.54,0,355.8276,0
2023/6/9 14:51:24:765,-72.64999,0.2833274,31.54,0,355.8276,0
2023/6/9 14:51:24:872,-72.64999,0.2833274,31.54,0,355.8276,0
2023/6/9 14:51:25:200,-72.64999,0.2244675,31.54,0,355.8276,0
2023/6/9 14:51:25:201,-72.64999,0.06750751,31.54,0,355.8276,0
2023/6/9 14:51:25:202,-72.64999,-0.1875525,31.54,0,355.8276,0
2023/6/9 14:51:25:267,-72.64999,0.2833274,31.54,0,355.8276,0
2023/6/9 14:51:25:365,-72.64999,0.2833274,31.54,0,355.8276,0
2023/6/9 14:51:25:463,-72.64999,0.2833274,31.54,0,355.8276,0
2023/6/9 14:51:25:564,-72.64999,0.2833274,31.54,0,355.8276,0
2023/6/9 14:51:25:666,-72.64999,0.2833274,31.54,0,355.7851,0
2023/6/9 14:51:25:764,-72.64999,0.2833274,31.54,0,355.255,0
2023/6/9 14:51:25:866,-72.64999,0.2833274,31.53997,0,355.1716,0
2023/6/9 14:51:25:972,-72.6496,0.2833274,31.53536,0,355.1716,0
2023/6/9 14:51:26:65,-72.64767,0.2833274,31.51245,0,355.1716,0
2023/6/9 14:51:26:162,-72.64305,0.2833274,31.45702,0,355.3586,0
2023/6/9 14:51:26:265,-72.63567,0.2833274,31.35432,0,356.3134,0
2023/6/9 14:51:26:361,-72.62665,0.2833274,31.20185,0,356.7208,0
2023/6/9 14:51:26:462,-72.61509,0.2833274,31,0,356.7208,0
2023/6/9 14:51:26:563,-72.59993,0.2833274,30.74749,0,356.3509,0
2023/6/9 14:51:26:663,-72.58001,0.2833274,30.44543,0,356.2079,0
2023/6/9 14:51:26:765,-72.55663,0.2833274,30.09267,0,356.2079,0
2023/6/9 14:51:26:865,-72.52998,0.2833274,29.69061,0,356.2079,0
2023/6/9 14:51:26:965,-72.50002,0.2833274,29.23843,0,356.2079,0
2023/6/9 14:51:27:63,-72.46733,0.2833274,28.74539,0,356.2079,0
2023/6/9 14:51:27:163,-72.43425,0.2833274,28.24648,0,356.2079,0
2023/6/9 14:51:27:264,-72.40118,0.2833274,27.74758,0,356.2079,0
2023/6/9 14:51:27:364,-72.3681,0.2833274,27.24867,0,356.2079,0
2023/6/9 14:51:27:462,-72.33504,0.2833274,26.74977,0,356.2079,0
2023/6/9 14:51:27:563,-72.30196,0.2833274,26.25086,0,356.2079,0
2023/6/9 14:51:27:664,-72.26889,0.2833274,25.75196,0,356.2079,0
2023/6/9 14:51:27:762,-72.23581,0.2833274,25.25305,0,356.2079,0
2023/6/9 14:51:27:864,-72.20274,0.2833274,24.75415,0,356.2079,0
2023/6/9 14:51:27:965,-72.16971,0.2833274,24.25578,0,356.2079,0
2023/6/9 14:51:28:63,-72.13728,0.2833274,23.76659,0,356.2079,0
2023/6/9 14:51:28:166,-72.10646,0.2833274,23.30161,0,356.2079,0
2023/6/9 14:51:28:263,-72.07822,0.2833274,22.87549,0,356.2079,0
2023/6/9 14:51:28:365,-72.05325,0.2833274,22.49879,0,356.2079,0
2023/6/9 14:51:28:465,-72.03151,0.2833274,22.1708,0,356.2079,0
2023/6/9 14:51:28:563,-72.01315,0.2833274,21.89376,0,356.2079,0
2023/6/9 14:51:28:663,-71.99808,0.2833274,21.6663,0,356.2079,0
2023/6/9 14:51:28:763,-71.98629,0.2833274,21.48858,0,356.2079,0
2023/6/9 14:51:28:862,-71.97783,0.2833274,21.36087,0,356.2079,0
2023/6/9 14:51:28:963,-71.97268,0.2833274,21.28321,0,356.2079,0
2023/6/9 14:51:29:64,-71.97083,0.2833274,21.25521,0,356.2079,0
2023/6/9 14:51:29:163,-71.97226,0.2833274,21.27682,0,356.2079,0
2023/6/9 14:51:29:265,-71.97697,0.2833274,21.34809,0,356.2079,0
2023/6/9 14:51:29:364,-71.98504,0.2833274,21.46968,0,356.2079,0
2023/6/9 14:51:29:463,-71.9964,0.2833274,21.64119,0,356.2079,0
2023/6/9 14:51:29:565,-72.01109,0.2833274,21.8627,0,356.2079,0
2023/6/9 14:51:29:662,-72.02872,0.2833274,22.12877,0,356.2079,0
2023/6/9 14:51:29:766,-72.04836,0.2833274,22.42492,0,356.2079,0
2023/6/9 14:51:29:863,-72.06903,0.2833274,22.73686,0,356.2079,0
2023/6/9 14:51:29:973,-72.08987,0.2833274,23.05149,0,356.2079,0
2023/6/9 14:51:30:71,-72.11072,0.2833274,23.36613,0,356.2079,0
2023/6/9 14:51:30:162,-72.13157,0.2833274,23.68076,0,356.2079,0
2023/6/9 14:51:30:262,-72.15217,0.2833274,23.99154,0,356.2079,0
2023/6/9 14:51:30:362,-72.17159,0.2833274,24.28443,0,356.2079,0
2023/6/9 14:51:30:465,-72.18882,0.2833274,24.5445,0,356.2079,0
2023/6/9 14:51:30:563,-72.203,0.2833274,24.75846,0,356.2079,0
2023/6/9 14:51:30:662,-72.21434,0.2833274,24.92946,0,356.2079,0
2023/6/9 14:51:30:764,-72.22379,0.2833274,25.07199,0,356.2079,0
2023/6/9 14:51:30:861,-72.23198,0.2833274,25.19566,0,356.2079,0
2023/6/9 14:51:30:962,-72.2394,0.2833274,25.30758,0,356.2079,0
2023/6/9 14:51:31:65,-72.24673,0.2833274,25.41821,0,356.2079,0
2023/6/9 14:51:31:161,-72.25367,0.2833274,25.52277,0,356.2079,0
2023/6/9 14:51:31:264,-72.25935,0.2833274,25.60844,0,356.2079,0
2023/6/9 14:51:31:364,-72.26398,0.2833274,25.67832,0,356.2079,0
2023/6/9 14:51:31:464,-72.26833,0.2833274,25.74399,0,356.2079,0
2023/6/9 14:51:31:563,-72.2719,0.2833274,25.79776,0,356.2079,0
2023/6/9 14:51:31:662,-72.27411,0.2833274,25.83104,0,356.2079,0
2023/6/9 14:51:31:765,-72.27567,0.2833274,25.85468,0,356.2079,0
2023/6/9 14:51:31:864,-72.27701,0.2833274,25.87477,0,356.2079,0
2023/6/9 14:51:31:962,-72.27774,0.2833274,25.88586,0,356.2079,0
2023/6/9 14:51:32:62,-72.2784,0.2833274,25.89551,0,356.2079,0
2023/6/9 14:51:32:162,-72.27904,0.2833274,25.90514,0,356.2079,0
2023/6/9 14:51:32:264,-72.27936,0.2833274,25.91001,0,356.2079,0
2023/6/9 14:51:32:362,-72.27846,0.2833274,25.8964,0,356.2079,0
2023/6/9 14:51:32:465,-72.27582,0.2833274,25.85654,0,356.2079,0
2023/6/9 14:51:32:562,-72.27226,0.2833274,25.80304,0,356.2079,0
2023/6/9 14:51:32:665,-72.26877,0.2833274,25.74755,0,356.6265,0
2023/6/9 14:51:32:762,-72.26558,0.2833274,25.69204,0,356.728,0
2023/6/9 14:51:32:861,-72.26242,0.2833274,25.63653,0,356.728,0
2023/6/9 14:51:32:963,-72.25925,0.2833274,25.58102,0,356.728,0
2023/6/9 14:51:33:64,-72.25609,0.2833274,25.52551,0,356.728,0
2023/6/9 14:51:33:164,-72.25291,0.2833274,25.47001,0,356.728,0
2023/6/9 14:51:33:264,-72.24976,0.2833274,25.4145,0,356.728,0
2023/6/9 14:51:33:363,-72.24658,0.2833274,25.35899,0,356.728,0
2023/6/9 14:51:33:719,-72.24278,0.2440875,25.29238,0,356.728,0
2023/6/9 14:51:33:721,-72.23962,0.1067474,25.23687,0,356.728,0
2023/6/9 14:51:33:722,-72.23645,-0.1286924,25.18136,0,356.728,0
2023/6/9 14:51:33:763,-72.23392,0.2833274,25.13696,0,356.728,0
2023/6/9 14:51:33:865,-72.23076,0.2833274,25.08145,0,356.728,0
2023/6/9 14:51:33:962,-72.22758,0.2833274,25.02594,0,356.728,0
2023/6/9 14:51:34:64,-72.22443,0.2833274,24.97043,0,356.728,0
2023/6/9 14:51:34:163,-72.22125,0.2833274,24.91492,0,356.728,0
